,Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Change,ChangeAverage+,ChangeAverage-,RSI,OBV,OBV_regression,OBV_Regression_err,Close_Regression,Close_Regression_err,EMA26,EMA12,MACD
23,2021-09-17,757.1500244140625,761.0399780273438,750.0,759.489990234375,759.489990234375,28204200,TSLA,2.5,4.882498604910714,1.1896405901227678,80.4082127910408,82388400,-40.78572048937244,4361721.987946197,2.9395372663225445,0.584334923930638,728.0962538865842,744.3752341416782,16.278980255093984
24,2021-09-20,734.5599975585938,742.0,718.6199951171875,730.1699829101562,730.1699829101562,24757700,TSLA,-29.32000732421875,3.8199986049107144,2.147497994559152,64.01341904828351,57630700,-33.41561428692714,5230328.433865314,2.3956793648856025,0.4891632761299071,728.2498634438858,742.1898108752902,13.939947431404335
25,2021-09-21,734.7899780273438,744.739990234375,730.4400024414062,739.3800048828125,739.3800048828125,16330700,TSLA,9.21002197265625,2.969999040876116,2.8657117571149553,50.893526833072855,41300000,-18.2428535600703,4465234.991188407,1.2179286411830357,0.5883953791892036,729.0743183652878,741.7575330302936,12.683214665005835
26,2021-09-22,743.530029296875,753.6699829101562,739.1199951171875,751.9400024414062,751.9400024414062,15126300,TSLA,12.55999755859375,3.6339263916015625,2.8657117571149553,55.90967233028431,26173700,-24.478721940470813,4836676.471569433,0.747821044921875,0.6135597445019605,730.7680727412966,743.3240667858494,12.55599404455279
27,2021-09-23,755.0,758.2000122070312,747.9199829101562,753.6400146484375,753.6400146484375,11947500,TSLA,1.70001220703125,4.143212454659598,2.7467847551618303,60.13373196659074,14226200,-47.38241175087168,5156976.232069848,0.6988917759486607,0.6113598320768991,732.4622906603441,744.911135687786,12.448845027441848
28,2021-09-24,745.8900146484375,774.7999877929688,744.5599975585938,774.3900146484375,774.3900146484375,21373000,TSLA,20.75,4.944998604910714,2.728212629045759,64.44496905060393,35599200,-81.86527132221703,1358437.3913189066,0.5879643031529017,0.6020789561754121,735.5680479927954,749.4463478355785,13.878299842783122
29,2021-09-27,773.1199951171875,799.0,769.3099975585938,791.3599853515625,791.3599853515625,28070700,TSLA,16.969970703125,5.558927263532366,2.728212629045759,67.0789601188087,63669900,-34.709648584374,4303512.302867663,0.8773936680385045,0.674204643637338,739.7007840934448,755.8945997611145,16.193815667669696
30,2021-09-28,787.2000122070312,795.6400146484375,766.1799926757812,777.5599975585938,777.5599975585938,25381400,TSLA,-13.79998779296875,4.947141374860491,2.728212629045759,64.45489514024658,38288500,26.428775661362238,5974815.98090686,1.4747863769531249,0.8369867067004136,742.5051702760485,759.2277378838036,16.72256760775508
31,2021-09-29,779.7999877929688,793.5,770.6799926757812,781.3099975585938,781.3099975585938,20942900,TSLA,3.75,4.877855573381696,3.0871407645089284,61.24115274450336,17345600,35.947278385465204,5157731.744643182,2.073643057686942,0.8297150588379053,745.3796019266074,762.625008603002,17.245406676394623
32,2021-09-30,781.0,789.1300048828125,775.0,775.47998046875,775.47998046875,17956000,TSLA,-5.83001708984375,4.877855573381696,2.5328565325055803,65.82168492966542,-610400,4.35627148713675,7214571.271316127,2.705392892020089,0.7962295340640491,747.6092595963958,764.6026965823479,16.993436985952144
33,2021-10-01,778.4000244140625,780.780029296875,763.5900268554688,775.219970703125,775.219970703125,17031400,TSLA,-0.260009765625,4.877855573381696,2.326786586216518,67.704342080103,-17641800,-57.938298555439864,5529181.255927499,3.1216777256556916,0.7317283805379368,749.6544974561534,766.2361233701597,16.58162591400628
34,2021-10-04,796.5,806.969970703125,776.1199951171875,781.530029296875,781.530029296875,30483300,TSLA,6.31005859375,4.800358363560268,2.326786586216518,67.3531743410187,12841500,-98.32840688525198,981901.839000884,2.9266775948660713,0.7404403142394176,752.0156479628736,768.5890319742698,16.57338401139623
35,2021-10-05,784.7999877929688,797.3099975585938,774.2000122070312,780.5900268554688,780.5900268554688,18432600,TSLA,-0.94000244140625,4.533931187220982,2.326786586216518,66.08537673382966,-5591100,-41.90395426746856,5777396.821960562,2.9426071166992185,0.7398344197873407,754.1322686215843,770.4353388790696,16.303070257485274
36,2021-10-06,776.2000122070312,786.6599731445312,773.219970703125,782.75,782.75,14632800,TSLA,2.15997314453125,4.131072998046875,2.326786586216518,63.96969373743484,-20223900,-15.819363136636477,4814824.089230398,2.8400004795619416,0.7449867352820498,756.2521005755411,772.3299021284435,16.077801552902315
37,2021-10-07,785.4600219726562,805.0,783.3800048828125,793.6099853515625,793.6099853515625,19195800,TSLA,10.8599853515625,4.465358189174107,2.326786586216518,65.7429771719979,-1028100,-13.260082303723575,4647265.68999808,2.9864652361188613,0.7278739684436746,759.0193512996909,775.6037610858464,16.584409786155447
38,2021-10-08,796.2100219726562,796.3800048828125,780.9099731445312,785.489990234375,785.489990234375,16711100,TSLA,-8.1199951171875,4.563214983258929,1.368929181780134,76.92353483504527,-17739200,0.07904436340499697,4889434.774449905,3.3414289202008924,0.7002418909553394,760.9801393689268,777.1247194163892,16.144580047462455
39,2021-10-11,787.6500244140625,801.239990234375,785.5,791.9400024414062,791.9400024414062,14200300,TSLA,6.45001220703125,4.563214983258929,0.710357666015625,86.52985910579342,-31939500,-27.615953689761607,3647251.4479445117,3.4340356009347097,0.683204349963165,763.2734625594809,779.4039937279302,16.13053116844935
40,2021-10-12,800.9299926757812,812.3200073242188,796.5700073242188,805.719970703125,805.719970703125,22020000,TSLA,13.77996826171875,4.508213588169643,0.710357666015625,86.38788987606672,-9919500,-24.499898023012644,3429731.39488114,2.7573209490094865,0.6002784255671721,766.4176483478989,783.4526055702679,17.03495722236903
41,2021-10-13,810.469970703125,815.4099731445312,805.780029296875,811.0800170898438,811.0800170898438,14120100,TSLA,5.36004638671875,4.682499476841518,0.710357666015625,86.82780486858444,-24039600,-5.026928755656307,4184515.715810692,2.467641775948661,0.528830335069247,769.7259719584133,787.7029765732796,17.977004614866246
42,2021-10-14,815.489990234375,820.25,813.3499755859375,818.3200073242188,818.3200073242188,12247200,TSLA,7.239990234375,4.330714634486607,0.710357666015625,85.90859992337636,-36286800,-18.640466225124204,3797168.143318562,2.433892386300223,0.5214549420750549,773.3255301336582,792.4132889965009,19.087758862842747
43,2021-10-15,823.739990234375,843.2100219726562,822.3499755859375,843.030029296875,843.030029296875,18818000,TSLA,24.71002197265625,4.124644688197544,0.710357666015625,85.30801819782721,-17468800,-14.245209277271037,3493914.177056061,2.4185001918247764,0.5171553133840334,778.4888263679705,800.2004798119431,21.711653443972523
44,2021-10-18,851.7899780273438,875.260009765625,851.469970703125,870.1099853515625,870.1099853515625,24207200,TSLA,27.0799560546875,5.861073085239956,0.710357666015625,89.19021301594178,6738400,1.2559759002518684,3891157.5901052034,3.382715715680803,0.7183166731700842,785.2755788852737,810.9557883565,25.68020947122625
45,2021-10-19,877.530029296875,877.9500122070312,862.510009765625,864.27001953125,864.27001953125,17381100,TSLA,-5.8399658203125,6.6196441650390625,0.35142953055245535,94.95874601390747,-10642700,19.46179571228242,5394655.974066681,5.263643537248884,0.8855371864128824,791.1270189331238,819.157977768,28.030958834876174
46,2021-10-20,865.3499755859375,869.489990234375,857.3800048828125,865.7999877929688,865.7999877929688,14032100,TSLA,1.52996826171875,6.6196441650390625,0.43107169015066965,93.8861287420429,-24674800,34.0666568430462,4227037.408319607,6.323036847795759,0.8843702678015001,796.658349959779,826.3336716179953,29.675321658216262
47,2021-10-21,856.0,900.0,855.5,894.0,894.0,31481500,TSLA,28.20001220703125,7.681429181780134,0.21357073102678573,97.29486088175453,6806700,14.662290276274687,5607460.104631448,7.218143572126115,0.7908278438140374,803.8688425553509,836.7438759844575,32.87503342910668
48,2021-10-22,895.5,910.0,890.9600219726562,909.6799926757812,909.6799926757812,22880800,TSLA,15.67999267578125,9.032499040876116,0.21357073102678573,97.69014579929099,-16074100,8.36201537754418,5104456.27809009,8.349928719656807,0.8036372219102476,811.7067055272346,847.9648170138919,36.2581114866573
49,2021-10-25,950.530029296875,1045.02001953125,944.2000122070312,1024.8599853515625,1024.8599853515625,62852100,TSLA,115.17999267578125,13.5142822265625,0.21357073102678573,98.44425248662999,46778000,-13.747668923171807,4852383.44391702,9.442999049595423,0.8106726954012462,827.4958373660737,875.1794582966104,47.68362093053668
50,2021-10-26,1024.68994140625,1094.93994140625,1001.4400024414062,1018.4299926757812,1018.4299926757812,62415000,TSLA,-6.42999267578125,17.354640415736608,0.21357073102678573,98.78433422024227,-15637000,60.23087785108628,7506097.111164585,13.115642220633369,1.8573936776830302,841.6391081297558,897.2180020472521,55.578893917496316
51,2021-10-27,1039.6600341796875,1070.8800048828125,1030.780029296875,1037.8599853515625,1037.8599853515625,38526500,TSLA,19.42999267578125,17.353927612304688,0.21357073102678573,98.78428489445194,-54163500,28.322717642799496,10012886.795676526,15.731642804827011,2.0065839836691013,856.1739879239638,918.8552302479152,62.68124232395144
52,2021-10-28,1068.31005859375,1081.0,1054.199951171875,1077.0400390625,1077.0400390625,27213200,TSLA,39.1800537109375,19.349286760602677,0.21357073102678573,98.90828458409939,-81376700,-59.28488271670598,11527151.890874866,18.0456782749721,2.017083810333411,872.5344361564479,943.1913546809282,70.65691852448026
53,2021-10-29,1081.8599853515625,1115.2099609375,1073.2099609375,1114.0,1114.0,29918400,TSLA,36.9599609375,22.068572998046875,0.15392848423549108,99.30733052551165,-51458300,-112.97815740757909,11522116.628876543,20.738393293108256,1.9654166765004504,890.4207742189332,969.4696078069392,79.048833588006
54,2021-11-01,1145.0,1209.75,1118.6600341796875,1208.5899658203125,1208.5899658203125,56048700,TSLA,94.5899658203125,26.044285365513392,0.15392848423549108,99.41244664572059,4590400,-127.94076747197585,9836436.75092934,23.110857282366066,1.9631908175048713,913.988862485702,1006.257355193612,92.26849270791001
55,2021-11-02,1159.3599853515625,1208.5899658203125,1146.0,1172.0,1172.0,42737800,TSLA,-36.5899658203125,27.432141985212052,0.15392848423549108,99.44200648509917,-38147400,21.058979781232527,12163806.049626628,26.8591064453125,2.3375098282965587,933.1007985978722,1031.756223625364,98.6554250274919
56,2021-11-03,1177.3299560546875,1215.3900146484375,1152.6199951171875,1213.8599853515625,1213.8599853515625,34628500,TSLA,41.8599853515625,27.170355660574778,0.15392848423549108,99.43666050528637,-72775900,57.575182411946045,9235394.55365606,28.598284258161268,2.1396967517295935,953.8977753944419,1059.7721869678562,105.87441157341436
57,2021-11-04,1234.4100341796875,1243.489990234375,1217.0,1229.9100341796875,1229.9100341796875,25397400,TSLA,16.050048828125,28.097499302455358,0.15392848423549108,99.45514794721983,-98173300,14.887908261697346,12260224.736660961,30.228962925502234,1.9838492434800863,974.3431278970527,1085.947240385061,111.60411248800824
58,2021-11-05,1228.0,1239.8699951171875,1208.0,1222.0899658203125,1222.0899658203125,21579900,TSLA,-7.820068359375,26.541785103934153,0.15392848423549108,99.42339625525611,-119753200,-83.33632595943756,10062932.525016421,31.029249790736603,1.8822672014011101,992.6947455209979,1106.8922750674074,114.19752954640944
59,2021-11-08,1149.7900390625,1197.0,1133.0,1162.93994140625,1162.93994140625,33445700,TSLA,-59.1500244140625,25.783214024135045,2.545717511858259,91.01371857733568,-86307500,-150.6298176807603,2531427.48942832,30.870071193150117,1.918854576602908,1005.3055007717574,1115.514992965691,110.20949219393356
60,2021-11-09,1173.5999755859375,1174.5,1011.52001953125,1023.5,1023.5,59105800,TSLA,-139.43994140625,25.783214024135045,9.484287806919642,73.10757123554387,-27201700,-69.91888682115774,7427049.543542396,28.652069527762272,2.678785613770697,1006.6532414553309,1101.3588402017385,94.70559874640765
61,2021-11-10,1010.4099731445312,1078.0999755859375,987.3099975585938,1067.949951171875,1067.949951171875,42802700,TSLA,44.449951171875,24.721429007393972,12.876787458147321,65.75160029213387,-70004400,50.26353000416691,11143725.211980656,21.735391889299663,4.763279163079597,1011.1937384713711,1096.219011120221,85.02527264884986
62,2021-11-11,1102.77001953125,1104.969970703125,1054.6800537109375,1063.510009765625,1063.510009765625,22396600,TSLA,-4.43994140625,24.583214896065847,12.876787458147321,65.62523585453258,-92401000,72.6472835575038,9346524.592201816,15.404997907366072,5.258274657438586,1015.0690178265011,1091.1868570656677,76.11783923916664
63,2021-11-12,1047.5,1054.5,1019.2000122070312,1033.4200439453125,1033.4200439453125,25182300,TSLA,-30.0899658203125,19.909643990652903,14.109998430524554,58.52396607866465,-67218700,34.646559472100755,11766475.927746307,9.047355869838169,5.343659060101686,1016.4283530945612,1082.2996550471514,65.87130195259022
64,2021-11-15,1017.6300048828125,1031.97998046875,978.5999755859375,1013.3900146484375,1013.3900146484375,34775600,TSLA,-20.030029296875,16.02571541922433,15.899998256138392,50.196890137467705,-32443100,-13.184648608770411,9173734.15122944,1.780071585518973,5.038287565358685,1016.2032909874409,1071.6981719088876,55.49488092144668
65,2021-11-16,1003.3099975585938,1057.199951171875,1002.1799926757812,1054.72998046875,1054.72998046875,26542400,TSLA,41.3399658203125,16.322498866489955,15.899998256138392,50.655598802202796,-58985500,-3.755631910892606,10013620.447948217,-3.139035252162388,5.044681037895336,1019.0571198379083,1069.0876809180972,50.03056108018893
66,2021-11-17,1063.510009765625,1119.6400146484375,1055.5,1089.010009765625,1089.010009765625,31445400,TSLA,34.280029296875,16.929997035435267,15.899998256138392,51.568685542213956,-27540100,40.008011780537714,6328406.014690166,-7.167392839704241,4.55580159367282,1024.2388153881095,1072.1526545869476,47.913839198838104
67,2021-11-18,1106.550048828125,1112.0,1075.02001953125,1096.3800048828125,1096.3800048828125,20898900,TSLA,7.3699951171875,15.698211669921875,15.899998256138392,49.68069933915767,-48439000,67.31213057738492,5541185.075258421,-9.91324986049107,3.9632107185372214,1029.582607202532,1075.87993924785,46.297332045317944
68,2021-11-19,1098.8699951171875,1138.719970703125,1092.699951171875,1137.06005859375,1137.06005859375,21168000,TSLA,40.6800537109375,12.716073172433036,15.899998256138392,44.43682356669267,-27271000,20.718601090421874,5670909.244533308,-11.53810555594308,3.564204504570901,1037.5438998981776,1085.2922653010653,47.74836540288766
69,2021-11-22,1162.3299560546875,1201.949951171875,1132.4300537109375,1156.8699951171875,1156.8699951171875,33072500,TSLA,19.8099365234375,12.805001395089286,15.899998256138392,44.608958546152195,5801500,10.193161003609692,5022429.148274103,-11.159032331194195,3.668112098536244,1046.3828699144005,1096.3042237343147,49.9213538199142
70,2021-11-23,1167.510009765625,1180.5,1062.699951171875,1109.030029296875,1109.030029296875,36171700,TSLA,-47.8399658203125,12.616786411830358,16.901070731026785,42.74289407516636,41973200,63.35410606192199,5102938.017087151,-7.664497593470981,4.081824479738153,1051.0234002390284,1098.2620399747086,47.23863973568018
71,2021-11-24,1080.3900146484375,1132.77001953125,1062.0,1116.0,1116.0,22560200,TSLA,6.969970703125,10.548570905412946,18.360713413783483,36.48852316419487,19413000,94.30046226314747,6565533.731101632,-6.226675415039062,4.155606697597416,1055.8364817028041,1100.9909569016766,45.15447519887243
72,2021-11-26,1099.469970703125,1108.780029296875,1081.0,1081.9200439453125,1081.9200439453125,11680900,TSLA,-34.0799560546875,10.254643031529017,19.328927176339285,34.663304528408815,7732100,100.0,5908787.985444505,-3.1937116350446426,4.052496462916286,1057.7685974244714,1098.0569702930052,40.28837286853377
73,2021-11-29,1100.989990234375,1142.6700439453125,1100.18994140625,1136.989990234375,1136.989990234375,19384700,TSLA,55.0699462890625,11.004285539899554,16.937138148716517,39.38341031771739,27116800,40.79943127092602,7794208.741715437,-0.20467398507254464,3.559101811020452,1063.6368487437235,1104.0466656686006,40.40981692487708
74,2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,150.89976501464844,103296000,AAPL,,,,,103296000,0.0,0.0,0.0,0.0,151.1199951171875,151.1199951171875,0.0
75,2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,149.97113037109375,92229700,AAPL,-0.92999267578125,,,,11066300,0.0,0.0,0.0,0.0,151.05110677083331,150.97691932091345,-0.07418744991986159
76,2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,146.14669799804688,86326000,AAPL,-3.8300018310546875,,,,-75259700,0.0,0.0,0.0,0.0,150.70361742561246,150.26662413467318,-0.4369932909392844
77,2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,146.4862060546875,86960300,AAPL,0.339996337890625,,,,11700600,0.0,0.0,0.0,0.0,150.40705294580727,149.71791225983765,-0.689140685969619
78,2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,147.9740447998047,59947400,AAPL,1.4900054931640625,,,,-48246800,0.0,0.0,0.0,0.0,150.24282698251832,149.4828492108482,-0.7599777716701226
79,2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,149.49183654785156,60131800,AAPL,1.5200042724609375,,,,11885000,-50.29125403184639,18048287.89942784,0.0,0.0,150.20335881447008,149.51779651900497,-0.6855622954651039
80,2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,149.40194702148438,48606400,AAPL,-0.0900115966796875,,,,-36721400,4.763938906490429,14979190.519004468,0.0,0.0,150.16014668874544,149.53351938026384,-0.6266273084816021
81,2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,148.14378356933594,58991300,AAPL,-1.2599945068359375,,,,22269900,12.846870149853824,13275597.658475995,0.0,0.0,150.02680253479036,149.35297803104658,-0.6738245037437878
82,2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,147.32498168945312,48597200,AAPL,-0.82000732421875,,,,-26327300,5.431332322579637,11601244.602357686,0.0,0.0,149.8425944422972,149.07405730105984,-0.768537141237374
83,2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,148.38345336914062,55721500,AAPL,1.0600128173828125,,,,29394200,9.016287678371478,10835721.41531118,0.0,0.0,149.75055086164673,149.0011263475915,-0.7494245140552209
84,2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,152.8968505859375,90956700,AAPL,4.519989013671875,,,,120350900,7.551138228604818,10545977.135449959,0.0,0.0,150.00013932502014,149.63479846599088,-0.36534085902925995
85,2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,151.60873413085938,86453100,AAPL,-1.2899932861328125,,,,33897800,53.42022290012262,13152684.13145013,0.0,0.0,150.1356846958375,149.9725220606161,-0.1631626352214255
86,2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,152.28773498535156,80313700,AAPL,0.67999267578125,,,,-46415900,28.256429919950037,16681873.738622209,0.0,0.0,150.31155949665222,150.3629024369576,0.051342940305374896
87,2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,153.4260711669922,71115500,AAPL,1.1399993896484375,0.612142835344587,0.4389288766043527,58.2398734915553,-117531400,-5.9317651464234915,23634700.61983439,0.0,0.0,150.55885093367684,150.86860881534633,0.3097578816694977
88,2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,154.07513427734375,57808700,AAPL,0.6500091552734375,0.6760717119489398,0.4389288766043527,60.634202249717134,-175340100,-76.59103085237531,19296810.793313317,0.0,0.0,150.83597331279395,151.3965156209481,0.5605423081541403
89,2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,156.46165466308594,82278300,AAPL,2.3899993896484375,0.7846434456961495,0.4389288766043527,64.1272633742565,-93061800,-123.51379133401197,3270598.40777394,0.37421417236328125,0.11883777239875115,151.26960510009857,152.2108982087109,0.9412931086123137
90,2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,154.8839569091797,74420200,AAPL,-1.5800018310546875,0.8135719299316406,0.2689290727887835,75.15669065313196,-167482000,-63.65875988569327,18359525.562236078,0.5670355660574776,0.10572116212562668,151.55407884159882,152.65691396280945,1.1028351212106315
91,2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,153.84547424316406,57305700,AAPL,-1.0399932861328125,0.8135719299316406,0.2378572736467634,77.3777185532562,-224787700,-36.19268659064176,14973021.213119725,0.6738928113664899,0.07980585691477475,151.74044391438548,152.87431294148783,1.1338690271023495
92,2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,148.75289916992188,140646400,AAPL,-5.100006103515625,0.7482147216796875,0.4571429661342076,62.07408217860145,-84141300,-34.362272393354566,14614398.824076433,0.6277501787458146,0.0856752540471765,151.53522593707567,152.27364959982864,0.7384236627529788
93,2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,149.33206176757812,102404300,AAPL,0.5800018310546875,0.6407143729073661,0.6185716901506696,50.87917604292886,-186545600,8.425631951079433,21492731.11919392,0.4362858363560268,0.13621199867306744,151.3881723900151,151.8546270539716,0.4664546639565117
94,2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,147.9041290283203,109296300,AAPL,-1.4300079345703125,0.5896432059151786,0.6489290509905133,47.60668605546487,-77249300,-17.230961653769526,21395194.625201084,0.2937859671456473,0.1567441227473018,151.14608518462046,151.28006829446636,0.13398310984590012
95,2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,148.81280517578125,83281300,AAPL,0.910003662109375,0.5896432059151786,0.619286128452846,48.774001023262315,-160530600,36.36643135992487,20051560.252046056,0.15410744803292412,0.17792965575978198,150.98933804348536,150.93390375367105,-0.05543428981431475
96,2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,148.57315063476562,68034100,AAPL,-0.2400054931640625,0.6135717119489398,0.5450003487723214,52.959305057552044,-228564700,22.51518707867018,22196201.58893258,0.04028587341308593,0.18452570665608276,150.8264236170148,150.60407137404977,-0.2223522429650302
